

Task name: Task - 1
Task description: -

Date of output: 2.5.2019

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	C1__Security_Apparatus (subset), 1 - 1	-
	Default Partial Cedent	Homeless_People_due_to_Natural_Disaster (subset), 1 - 1	-
	Default Partial Cedent	P2__Public_Services (subset), 1 - 1	-
	Default Partial Cedent	P3__Human_Rights (subset), 1 - 1	-
	Default Partial Cedent	S2__Refugees_and_IDPs (subset), 1 - 1	-
	Default Partial Cedent	X1__External_Intervention (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Total( Alert -> Warning)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
7	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(5.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.3255411255	0.5280898876	14.4865800866	1	9.5454545455	2.2207792208	21.8368617684	1	9.5454545455	2.2207792208	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
9	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(4.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.3255411255	0.5280898876	14.4865800866	1	9.5454545455	2.2207792208	21.8368617684	1	9.5454545455	2.2207792208	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
11	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(8.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.3350649351	0.5337078652	14.4865800866	1	12.7272727273	2.25	21.8368617684	1	12.7272727273	2.25	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
12	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(7.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.3350649351	0.5337078652	14.4865800866	1	12.7272727273	2.25	21.8368617684	1	12.7272727273	2.25	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
13	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(7.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.3350649351	0.5337078652	14.4865800866	1	12.7272727273	2.25	21.8368617684	1	12.7272727273	2.25	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
14	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(5.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.3350649351	0.5337078652	14.4865800866	1	12.7272727273	2.25	21.8368617684	1	12.7272727273	2.25	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
15	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(5.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.3350649351	0.5337078652	14.4865800866	1	12.7272727273	2.25	21.8368617684	1	12.7272727273	2.25	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
16	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(5.6)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.3350649351	0.5337078652	14.4865800866	1	12.7272727273	2.25	21.8368617684	1	12.7272727273	2.25	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
19	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(8.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
20	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(8.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
21	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(7.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
22	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(7.4)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
23	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(7.3)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
24	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(6.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
25	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(6.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
26	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(6.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
27	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(6.4)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
28	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(5.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
29	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(4.3)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
30	Year_(2014) :  (S2__Refugees_and_IDPs(10)  ->  S2__Refugees_and_IDPs(3.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.08	0	0.3445887446	0.5393258427	14.4865800866	1	19.0909090909	2.28	21.8368617684	1	19.0909090909	2.28	21.8368617684	4	0	7	167	4	178	1	0.3636363636	0.9606741573	0.0224719101	0.3636363636	15.1818181818	16.1818181818	0.6561	1	0.0022655604	0.9992275996	0.9999987516	0.0000228997	0.0000081617	62.1233019854	0.75	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
153	Year_(2014) :  (S2__Refugees_and_IDPs(10) & X1__External_Intervention(9.9)  ->  S2__Refugees_and_IDPs(7.2) & X1__External_Intervention(7.6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
154	Year_(2014) :  (S2__Refugees_and_IDPs(10) & X1__External_Intervention(9.9)  ->  S2__Refugees_and_IDPs(6.9) & X1__External_Intervention(6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1627705628	0.5280898876	14.4865800866	1	9.5454545455	2.2533333333	21.8368617684	1	9.5454545455	2.2533333333	21.8368617684	2	0	9	167	2	178	1	0.1818181818	0.9494382022	0.0112359551	0.1818181818	15.1818181818	16.1818181818	0.81	1	0.0132545732	0.9941881845	0.999999999	0.0000000455	0.0034913985	30.708677686	3.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
31	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(7.6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1965367965	0.5	14.4865800866	1	3.5795454545	2.0987654321	21.8368617684	1	3.5795454545	2.0987654321	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	8	0	97	73	8	178	1	0.0761904762	0.4550561798	0.0449438202	0.0761904762	0.6952380952	1.6952380952	0.43046721	1	1	0	1	0	0.0130851524	5.8236414566	11.125	0.9	0.9	0.0904534034	0.6125795423	0.3697505948	
34	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(8.4)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2346320346	0.5224719101	14.4865800866	1	7.1590909091	2.2077922078	21.8368617684	1	7.1590909091	2.2077922078	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
36	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(7.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2346320346	0.5224719101	14.4865800866	1	7.1590909091	2.2077922078	21.8368617684	1	7.1590909091	2.2077922078	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
38	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(6.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2346320346	0.5224719101	14.4865800866	1	7.1590909091	2.2077922078	21.8368617684	1	7.1590909091	2.2077922078	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
39	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(6.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2346320346	0.5224719101	14.4865800866	1	7.1590909091	2.2077922078	21.8368617684	1	7.1590909091	2.2077922078	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
41	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(5.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2346320346	0.5224719101	14.4865800866	1	7.1590909091	2.2077922078	21.8368617684	1	7.1590909091	2.2077922078	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	4	0	101	73	4	178	1	0.0380952381	0.4325842697	0.0224719101	0.0380952381	0.6952380952	1.6952380952	0.6561	1	1	0	1	0	0.1182268313	2.8448823207	24.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	
43	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2441558442	0.5280898876	14.4865800866	1	9.5454545455	2.2368421053	21.8368617684	1	9.5454545455	2.2368421053	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
44	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(7.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2441558442	0.5280898876	14.4865800866	1	9.5454545455	2.2368421053	21.8368617684	1	9.5454545455	2.2368421053	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
47	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(7.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2441558442	0.5280898876	14.4865800866	1	9.5454545455	2.2368421053	21.8368617684	1	9.5454545455	2.2368421053	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
49	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(6.3)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2441558442	0.5280898876	14.4865800866	1	9.5454545455	2.2368421053	21.8368617684	1	9.5454545455	2.2368421053	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
